genes	DAL_1	DAL_2	DAL_3	DAL_4	DAL_5	DAL_6	DAL_7	DAL_8	DAL_9	DAL_10	V2_1	V2_2	V2_3	V2_4	V2_5	V2_6	V2_7	V2_8	V2_9	V2_10	AB_KCs_1	AB_KCs_2	AB_KCs_3	AB_KCs_4	AB_KCs_5	AB_KCs_6	AB_KCs_7	AB_KCs_8	AB_KCs_9	AB_KCs_10	G_KCs_1	G_KCs_2	G_KCs_3	G_KCs_4	G_KCs_5	G_KCs_6	G_KCs_7	G_KCs_8	G_KCs_9	G_KCs_10	G_KCs_11	G_KCs_12	V3_1	V3_2	V3_3	V3_4	V3_5	V3_6	V3_7	V3_8	V3_9	V3_10	R27_1	R27_2	R27_3	R27_4	R27_5	R27_6	R27_7	R27_8	G386_1	G386_2	G386_3	G386_4	G386_5	G386_6	G386_7	G386_8	G386_9
Stat92E	10.20084712	10.34158691	11.89759288	10.2530886	10.65229889	11.31633087	10.81947167	9.803972435	10.36535184	10.19055159	9.809333422	10.5684444	10.3060102	9.943130317	10.3878262	9.634450682	9.840501305	9.953553848	10.12026437	9.584055278	9.514614	10.37458833	9.726787182	10.09666733	10.14535489	8.928174838	9.894168624	9.565804566	9.478365643	9.977901401	10.14277786	9.892451717	9.861283155	10.12867257	10.32121941	10.42776041	10.02420475	9.77285416	9.793051308999999	10.16946439	10.51656242	9.984447632	11.04444525	10.28325747	9.466691422	10.20805035	10.48501438	9.766919357	9.922510592	9.200916449	10.47217608	10.04952376	9.77878976	11.24679393	10.469464	10.441797099999999	10.17764844	10.301805900000002	10.86944507	9.91525044	10.30389185	9.898699354	8.682397209	10.28348013	10.42832762	10.57366698	10.92881384	9.13028389	10.71020742
stau	9.555431667	10.08245687	9.482852975	10.00181917	10.21642404	9.833331871	10.47271909	10.35507584	10.00234263	10.455788	10.14463329	9.954627909	9.9161406	9.854385844	10.110384800000002	9.130737762999999	10.1744733	9.207464787000001	10.04598252	9.962957688	10.7031302	10.3729153	10.80792608	10.50467398	10.68479803	10.53923469	10.53044999	10.75046338	9.970499342	10.63683752	10.7015446	10.24393745	10.12726709	10.42634548	10.16804185	10.53377464	9.959444787999999	10.72831417	10.23754855	10.24474917	10.28338617	10.12131931	10.09000748	10.70066795	10.61404299	10.27151508	10.04126365	10.58693981	9.946004299	10.01367973	10.294237400000002	9.974300746	10.03813067	10.13197126	9.75075746	10.51320853	9.117192783	10.63384158	8.957603427999999	8.65027661	9.318452315	10.29544147	10.60325075	10.10395032	9.77776981	10.28165239	8.821328668	10.54187266	7.893340472999999
Su(H)	6.267582331	5.240861961	6.536135272999999	6.925564173	3.6344	4.245129024	5.081867038	5.7232160610000005	6.914657407000001	4.879997872	6.90224213	7.402052694	7.661783066	6.2174612289999995	6.5193713970000005	7.256961737	6.981162475	6.986241939	6.638866181	5.617924857999999	6.039458976000001	7.215617497999999	7.3325786289999995	6.821649797	6.9441108179999995	7.514887282	6.525923261	6.6778453010000005	6.43618358	7.182424772	6.822564742000001	6.832473833	6.763088061	6.693243937	7.2585938070000005	7.298965074	6.875326885	6.817777913	6.850277397	7.076107881	6.817496735	6.615799012999999	6.354510322	7.564377345	6.973423753	3.792855238	7.089642117	6.832994214	7.318942131	5.663655956	5.306046075	7.935399925	3.7582063210000003	7.734084537999999	3.844082554	5.784702243	3.656138892	3.7754067119999997	8.497947282	3.634820219	7.421601391	4.446998685	3.636980147	6.071701414	3.734899268	4.1010742669999996	3.9122766810000003	7.298090825	3.9942178530000003
svr	11.83971273	12.04741299	12.19879474	11.60864342	12.01360719	11.36195189	11.80919593	11.58515997	11.46107256	12.06183246	11.49782624	11.58637257	11.75174533	11.49334906	11.97527407	11.18159267	10.98180275	11.1544067	11.07478618	10.90054164	11.47800884	11.878943099999999	11.52742617	11.59054477	11.87232225	11.47280868	11.65002295	11.39008769	11.13960709	11.68897728	11.78870142	11.10494623	11.50907955	11.82077803	11.59369229	11.82128759	11.59781561	11.4140352	11.19637779	11.72138723	11.59915411	11.32617261	11.64153649	11.26483152	12.12560704	11.47633319	11.21619689	11.16582728	11.4435798	11.53177063	11.38462979	11.17191645	11.84372512	11.317867	11.01936927	11.2510528	11.98129409	11.61282303	11.72056731	11.22609127	11.55186795	10.36913337	11.53925987	11.7035767	11.36194097	11.3937398	11.37156475	11.9504644	11.23617987
Syn	10.71297493	11.36175151	10.80744399	11.22417122	10.88361468	10.27000575	12.121557600000001	11.01200156	11.2373765	10.92665303	11.45567974	11.26935668	11.40446957	11.06771248	11.99629598	11.12843252	10.48917735	10.41467569	11.19981087	10.81658906	11.58853142	12.1244294	11.449435699999999	11.22734948	11.95556601	11.04050916	11.922231800000002	11.01650612	11.46770676	11.88900015	11.85843467	11.03828706	10.95851156	11.4904939	11.62644687	12.21473342	11.15422697	11.31759237	11.17173939	11.33518673	11.7556552	11.09042611	12.03712954	11.79039485	11.78278052	11.59791718	11.03594367	11.31069203	11.32038238	11.54217323	11.74359639	11.42542707	11.62345278	10.72999447	10.85221095	11.09238384	11.37576215	11.22067958	11.40676876	11.4989074	11.62041747	10.90266164	11.95466648	11.14506669	11.51534502	11.49572468	10.896700599999999	11.21719694	10.09665661
Tbh	1.003779703	1.016886188	5.34254186	3.266073333	5.431536272000001	0.990340358	6.640338729	4.591064579	7.66296394	5.116406575	3.391612341	5.762456531000001	6.362656583	6.551054406	2.4198263669999998	4.8491340119999995	3.23111139	4.206997971	5.68867547	6.1893725889999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47304516	3.293185285	5.042157421000001	4.170863842	3.5831925860000005	3.73801115	3.754837311	4.400258225	3.927582624	4.419727687	3.724860102	4.4014769	11.46930757	7.883809802	10.29040031	6.262458025	7.465634436	10.51094265	8.025015001	7.793834411000001	6.207463135	9.272909764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tob	11.24930717	12.11630662	11.48075759	12.4332181	11.32808031	11.81332274	12.31245894	11.83072893	11.44970009	11.93883529	12.36000271	12.43120941	12.28497601	12.38037843	12.17929034	12.21145307	12.45914678	11.97301658	12.43288542	11.89581395	13.24413598	13.34740465	13.28488634	12.84674474	13.37754192	13.00156051	13.50820868	12.54424879	12.53575014	13.16563989	13.04813892	12.10137586	12.44442115	12.77995179	12.86339608	13.0901022	12.42266325	12.60293468	12.41167263	12.55332786	12.96209605	12.47098828	12.04941504	12.52151827	12.21332315	11.86568419	11.59205262	11.9067523	12.15161585	12.32905923	12.16631132	11.67990771	11.88581351	11.67722975	11.46640832	12.06892493	11.27341382	11.13017467	10.985952900000001	11.69803139	11.51102483	11.23285336	11.8576816	11.36371729	10.88641718	12.201488000000001	11.27755197	11.52676564	9.867932956
trp	7.779268927	7.887394576	6.663790733	4.40260265	7.546697619	3.104523697	6.119588942999999	4.540247435	6.465838132000001	9.038235057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.270151495	5.493262593	2.807842571	6.027859689	9.313972254	9.93454112	3.0671614380000003	5.897650035	6.914258436	5.275751831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96566123	7.358786016	7.844068139	7.725977478	7.856139568	8.10006315	7.602756607999999	4.957541086	9.946838061000001
Ube3a	3.311587266	6.395308761	3.3440746710000004	6.933571542999999	5.258503805	3.159508616	5.1492431430000005	4.407912517	3.576102578	6.9588137439999995	2.979929189	3.004369507	2.9795982910000003	2.989019313	5.455456237999999	4.664304039	6.097975347	5.724009714	5.7210755120000005	7.052927062999999	5.828273296	6.190277621	6.954762874	6.105462143	6.043702439	5.524624141	6.435479312999999	6.627175424	7.004403267000001	6.281694459	6.140995811	6.0977629229999994	6.353098857000001	6.8678583710000005	6.169008963	6.1031893660000005	6.308839772000001	6.529173872	5.993311557999999	5.855170286	6.104020994	6.447053448999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.265919684	3.2049143439999996	6.635940917999999	6.623584017000001	7.560086107	3.2206862610000004	7.662641363	3.0121224630000003	3.0683847330000003	3.037486505	7.078822668	4.437913286000001	5.668076888	3.021595506	7.013031876	4.564907451	3.997932847
vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11066403	3.499995142	1.1073474559999998	4.96432856	3.019771371	4.506269348	4.624052316	0.8286950209999999	5.486434308	3.527414225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.710983215	3.2839117260000004	3.312081173	3.157544101	4.003077775	1.059873346	3.454460229	3.52745339	3.958160719	3.477548912	0.890236872	3.7577118080000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vsg	10.66588196	10.99756289	11.52566155	10.64109758	10.95880431	11.14584325	10.46196576	12.065795300000001	10.76310164	10.63742275	10.10863375	10.17788281	10.0658425	9.92450863	10.70802196	9.951677539	10.10692915	10.3172043	9.967372989	10.29431705	10.47556911	10.57156012	10.47466259	10.57781218	10.59775121	9.945030755	10.60581546	10.37614952	10.64034188	10.82433498	10.67156677	10.06545373	10.05529899	10.22399587	10.15654278	10.48308259	9.979628663	10.291182199999998	10.03465148	10.17103488	10.15601013	10.20099177	10.32264185	10.65196343	10.4229734	10.9215697	11.13461946	10.66517038	10.81888657	10.62089417	10.08535637	10.5138707	11.62444793	10.00751221	10.69883408	10.32897093	11.25240202	11.13255735	10.95070775	11.20804802	11.73664122	11.02980399	10.17016615	11.12710537	10.56047693	11.12619869	11.21356655	10.78208175	11.89572408
w	3.470344543	5.426585338	4.714065424	4.408414796000001	5.83068158	3.0546904539999997	5.2120007489999995	3.810261756	4.367155358	5.181824409	4.879245232	3.3461729019999997	3.2873245210000004	4.98651623	6.163812625	6.196053601	6.9824780220000005	5.166352374	5.987860355	6.170264122000001	6.565312232	6.697663605	6.564226422999999	7.512053673	6.640844614	7.182473422999999	6.786065777	7.1266124710000005	7.2488437160000005	7.091235103	7.448259404	8.274618446	9.285211008	7.595237699	7.793230397	7.359442511	7.658776517000001	8.534914509	7.446209533999999	7.067247699	7.723883695	7.782778335	5.21767909	6.376622382000001	6.491363577	3.078697993	5.638052299	6.403283223	3.4761767630000002	4.061958017	3.3155294389999996	7.241921644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5596450729999995	5.96904171	7.941512546	8.036559477	6.257085026	6.779559645	4.639992026	7.968865417000001	3.551078922
wg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wnd	3.8498931769999998	8.00075814	6.500210828999999	5.561839481	6.037065751	5.692687286	7.44968698	7.0607504	7.042277456	6.799489298999999	5.619714849	6.480876369	5.169222827	5.83590398	5.092177239	6.643817905	6.788583367999999	7.322772382	6.3252580389999995	5.883502687000001	7.546214575	7.637316612	7.736022284	7.2536391	7.244930956	7.008026181	7.451179565	7.449447332999999	7.373717121	7.566121374	7.496552363999999	6.7968521079999995	6.622391749	6.813990006	6.539455416	7.183364042000001	6.542082173	7.177143834	6.980922916	6.734556662999999	7.135873599999999	6.642818976	6.106998894	6.933671413	6.749832755	6.522783733	6.66910169	6.759655325	5.910796837	6.049820561000001	7.915927711	5.056021004	7.454174189	6.357326856	7.735609265	7.1132473979999995	5.448325574	5.489466846	6.829859119	4.407422296	4.602887439	4.280871384	5.281618992	4.521071954	7.2216868110000005	8.563748064	5.726672377000001	6.385576327999999	4.71733651
